ID,name,age,sex,breed,color,coat,size,neutered,likes_children
345,Bundy,12.92,male,Puli,black,long,medium,NaN,NaN
340,Geza,7.92,male,Dachshund Mix,yellow,short,medium,NaN,NaN
35,Elhagyott,8.25,female,Unknown Mix,spotty,short,medium,NaN,NaN
333,Leila,8.17,female,Staffordshire Terrier Mix,black and white,short,medium,NaN,NaN
819,Maci,14.75,male,Unknown Mix,brown,medium,large,NaN,NaN
335,Nudli,7.92,female,Unknown Mix,brown,short,medium,NaN,yes
33,Macko,7.0,male,Unknown Mix,apricot,short,medium,yes,NaN
31,Kisvacak,7.42,male,Unknown Mix,black,medium,small,NaN,NaN
825,Beni,18.75,male,Unknown Mix,black and white,short,large,no,NaN
835,Sumi,9.75,male,Chinese Shar-Pei,yellow-brown,short,medium,NaN,NaN
253,Lady,7.75,female,Caucasian Ovtcharka Mix,apricot,medium,medium,NaN,NaN
32,Tundi,8.25,female,Unknown Mix,black and white,medium,medium,NaN,NaN
334,Buzz,8.25,male,Unknown Mix,black and brown,short,medium,NaN,NaN
332,Patrick,7.92,male,Staffordshire Terrier Mix,yellow-brown,short,medium,NaN,NaN
338,Basel,9.25,male,"Dachshund, Spaniel Mix",black,short,medium,NaN,NaN
342,Tuna,10.92,female,Unknown Mix,striped,short,medium,NaN,NaN
37,Gina,12.58,female,Unknown Mix,brown,short,medium,yes,NaN
326,Felicia,7.08,female,Unknown Mix,yellow-brown,wirehaired,medium,NaN,NaN
34,Kendy Babak,7.08,male,Unknown Mix,black,medium,medium,NaN,NaN
30,Piff,7.67,male,Unknown Mix,apricot,short,medium,yes,NaN
403,Vuki,7.75,male,Unknown Mix,red,short,medium,NaN,NaN
27,Gombi,7.08,male,Unknown Mix,black,medium,medium,NaN,NaN
397,Juci,9.83,female,German Shepherd Dog Mix,sable,short,large,NaN,NaN
898,Grafit Besso,12.5,female,Unknown Mix,black,short,medium,yes,NaN
2,Foltos,10.67,male,Fox Terrier,brown and white,short,small,no,yes
28,Missy,7.0,female,Unknown Mix,white,medium,medium,NaN,NaN
485,Liderc,7.42,male,Staffordshire Terrier Mix,yellow-brown,short,medium,NaN,yes
899,Grafit Dakar,7.25,male,Unknown Mix,yellow,short,medium,yes,NaN
900,Grafit Damian,7.25,male,Unknown Mix,black,short,medium,NaN,NaN
29,Pici,7.42,male,Unknown Mix,black and white,short,medium,NaN,NaN
23,Mizo,7.75,female,Unknown Mix,spotty,short,medium,yes,NaN
25,Picur,10.75,male,Unknown Mix,apricot,short,medium,NaN,NaN
489,Gombi,15.92,male,Great Dane Mix,brown,short,medium,NaN,yes
24,Mizo,7.75,female,Unknown Mix,spotty,short,medium,yes,NaN
72,NaN,9.42,female,Pekingese,brown and white,medium,small,no,yes
514,Junior,9.25,male,Unknown Mix,apricot,short,medium,NaN,yes
316,Betty,12.92,female,Unknown Mix,spotty,medium,medium,NaN,NaN
26,Lili,7.08,female,Unknown Mix,black and white,short,medium,NaN,NaN
1,Fuge,10.08,male,Fox Terrier Mix,tricolor,wirehaired,small,no,yes
3,Borisz,7.58,male,Unknown Mix,brown and white,long,medium,no,yes
60,Hera,11.67,female,German Pointer Mix,black and white,wirehaired,medium,NaN,yes
64,Marley,11.5,male,Unknown Mix,black,long,large,yes,yes
463,Grimbusz,8.17,male,Unknown Mix,black and brown,medium,medium,NaN,yes
460,Niga,8.92,male,Labrador Retriever Mix,black,short,medium,NaN,yes
462,Kantor,16.92,male,German Shepherd Dog Mix,saddle back,medium,medium,NaN,yes
469,Todor,16.92,male,German Shepherd Dog Mix,sable,medium,large,NaN,yes
466,Nedda,7.33,female,Unknown Mix,brown,short,medium,NaN,yes
59,Moncsi,10.25,female,Unknown Mix,black and white,short,large,yes,yes
484,Bartok,9.0,male,Unknown Mix,red,medium,medium,NaN,yes
70,Toto,11.42,male,Pekingese Mix,black and brown,medium,small,no,yes
465,Nuba,7.33,female,Unknown Mix,brown,short,medium,NaN,yes
476,Tequila,16.92,male,Dachshund Mix,red,short,small,NaN,yes
479,Ambra,16.92,male,Siberian Husky Mix,gray and white,medium,large,NaN,yes
307,Linda,7.92,female,Dachshund Mix,yellow-brown,short,medium,NaN,NaN
461,Barnabu,13.92,male,"Akita, German Shepherd Dog Mix",yellow-brown,short,large,NaN,yes
61,Lori,10.42,female,Unknown Mix,yellow-brown,medium,medium,yes,yes
471,Pulcsi,16.92,male,Puli Mix,white,long,medium,NaN,yes
65,Pako,11.67,male,Unknown Mix,black,long,large,no,NaN
474,Vincent,7.67,male,Unknown Mix,saddle back,medium,medium,NaN,yes
313,Bubu,8.92,male,Staffordshire Terrier Mix,brown,short,medium,NaN,NaN
63,Bogi,7.58,female,Unknown Mix,black,short,large,no,yes
47,Baltazar,9.92,male,Unknown Mix,black,medium,large,NaN,yes
55,Valcsi,9.58,female,Unknown Mix,black and white,short,medium,yes,NaN
56,Baro,7.92,male,Unknown Mix,black and brown,short,large,no,yes
45,Maszat,11.33,female,Terrier Mix,apricot,short,small,yes,NaN
1855,Frakk,10.42,male,Vizsla Mix,brown,short,large,NaN,NaN
293,Matzo,16.92,male,Caucasian Ovtcharka Mix,black and white,medium,medium,NaN,NaN
14,Many,7.83,male,Terrier Mix,brown and white,wirehaired,small,no,NaN
44,Terry,15.92,male,Fox Terrier Mix,black and white,short,medium,NaN,NaN
294,Candy,9.92,female,Dachshund Mix,sable,short,medium,NaN,NaN
43,Orokbeado Nap: Jan.. Illatos Ut,6.92,male,Unknown Mix,apricot,short,medium,NaN,NaN
1056,Field,8.33,male,Chinese Shar-Pei Mix,apricot,short,medium,yes,NaN
459,Lepke,8.92,female,Hound Mix,black and brown,short,medium,NaN,yes
876,Tapasz,12.92,male,Belgian Sheepdog Mix,black and brown,long,large,yes,NaN
53,Cili,8.75,female,Unknown Mix,black and white,short,large,yes,NaN
56,Mesi,9.92,female,Unknown Mix,yellow-brown,short,medium,yes,NaN
46,Morzsi,11.25,female,Dachshund Mix,black and white,short,small,yes,yes
2,Solange,9.92,female,Unknown Mix,apricot,long,medium,yes,yes
50,Furge,9.92,male,Unknown Mix,black and white,short,medium,no,yes
901,Kefe,9.92,male,German Pointer,brown and white,long,medium,no,NaN
13,Hedi,8.83,female,German Shepherd Dog Mix,sable,medium,medium,NaN,yes
33,Rozi,10.5,female,Vizsla Mix,brown,wirehaired,medium,NaN,yes
288,Gusto,8.08,male,Unknown Mix,black,medium,medium,NaN,NaN
273,Solo,12.92,male,Unknown Mix,black,short,medium,NaN,NaN
39,Roxi,7.92,female,Rottweiler Mix,black and brown,short,large,NaN,yes
43,Kajla,7.42,male,Unknown Mix,black and brown,short,large,NaN,yes
41,Csivi,13.92,female,Unknown Mix,brown and white,long,medium,NaN,yes
286,Doc,8.33,male,Unknown Mix,black and brown,short,medium,NaN,NaN
38,Maci,7.83,male,Unknown Mix,brown,medium,large,NaN,yes
34,Gazsi,15.58,male,Unknown Mix,apricot,wirehaired,medium,NaN,NaN
35,Csaba,9.92,male,Unknown Mix,apricot,long,medium,NaN,NaN
42,Furtos,7.42,male,Unknown Mix,black and white,medium,medium,NaN,yes
36,Drive,9.5,female,Unknown Mix,apricot,medium,medium,NaN,NaN
31,Happy,9.42,male,Unknown Mix,black and tan,short,medium,NaN,NaN
284,Dingo,8.58,male,Unknown Mix,striped,short,medium,NaN,NaN
32,Bella,9.67,female,Setter Mix,black and brown,medium,medium,NaN,NaN
282,Sinbad,7.08,male,Unknown Mix,brown,short,small,NaN,yes
37,Kuvasz,13.92,female,Kuvasz Mix,white,long,medium,NaN,NaN
40,Bator,8.0,male,Unknown Mix,white,medium,small,yes,yes
283,Yess,11.17,female,Beagle,brown and white,short,medium,NaN,NaN
280,Rasputyin,13.92,male,German Shepherd Dog,sable,short,large,NaN,NaN
17,Csopi Ur,11.92,male,Unknown Mix,brown and white,wirehaired,small,no,yes
43,Benoke,8.67,male,Unknown Mix,black,short,large,no,NaN
12,"Limuzin  ""Limo""",8.5,female,Unknown Mix,black,medium,medium,no,yes
30,Arpika,8.17,male,Unknown Mix,brown and white,short,medium,no,yes
40,Turbo,8.75,male,Unknown Mix,yellow-brown,short,medium,no,NaN
37,NaN,7.08,female,Unknown Mix,black and tan,medium,small,NaN,NaN
46,Maya,8.67,female,Unknown Mix,black and white,short,medium,yes,yes
276,Luky,12.08,female,Rottweiler,black and tan,short,large,yes,yes
7,Yoko,7.33,female,Unknown Mix,brown,short,small,yes,yes
269,Bobette,7.92,female,Labrador Retriever Mix,black,short,medium,NaN,NaN
32,Mr. Chilli,8.58,male,Unknown Mix,black and brown,short,medium,no,NaN
10,Reni,7.92,female,Unknown Mix,yellow-brown,short,medium,yes,yes
39,Bambusz,8.67,female,Unknown Mix,black and brown,short,medium,yes,NaN
24,Barka,7.75,female,Unknown Mix,black,short,medium,yes,NaN
31,Szivi,8.0,female,Unknown Mix,black and brown,short,medium,yes,NaN
23,Juhar,7.75,female,Unknown Mix,black and white,short,medium,yes,NaN
266,Picurka,8.0,female,Unknown Mix,black,short,medium,NaN,NaN
38,Filipke,8.42,male,Unknown Mix,black and brown,short,small,no,NaN
11,Oszike,7.5,female,Unknown Mix,black and white,short,medium,yes,yes
9,River,7.92,female,Unknown Mix,saddle back,short,medium,yes,NaN
243,Ali,8.25,male,Unknown Mix,brown,short,medium,NaN,NaN
847,Bia,12.5,female,Unknown Mix,black and white,short,medium,yes,NaN
121,Boni,7.25,female,Unknown Mix,black and white,medium,medium,no,NaN
842,Cherry Queen,10.92,female,Unknown Mix,wild boar,medium,large,yes,NaN
767,Lola,9.92,female,Unknown Mix,brown,short,small,yes,yes
449,Chivas,8.67,male,Unknown Mix,red,short,large,NaN,yes
252,Carmen,9.25,female,German Shepherd Dog,sable,short,medium,NaN,yes
123,Satanka,10.0,male,Unknown Mix,black,short,large,NaN,NaN
765,Kuszkusz,9.17,male,Unknown Mix,gray and white,long,medium,yes,yes
829,Dumbo,11.25,male,Unknown Mix,yellow,short,medium,yes,NaN
851,Rezi,10.92,female,Unknown Mix,yellow-brown,wirehaired,medium,NaN,NaN
817,Verne,8.33,male,Unknown Mix,black and tan,short,medium,yes,NaN
806,Merzse Twist,8.42,female,Unknown Mix,black,short,medium,yes,NaN
839,Tarna,9.33,female,Unknown Mix,black and tan,short,medium,yes,NaN
122,Rico,13.0,male,Dachshund Mix,brown,short,small,NaN,NaN
884,Jago,7.25,male,Dachshund Mix,black and brown,medium,medium,NaN,NaN
894,Szofi,9.92,female,Unknown Mix,black and tan,medium,medium,yes,NaN
236,Scylla,9.75,female,Unknown Mix,brown and white,short,medium,NaN,NaN
2124,Rambo,9.17,male,German Shepherd Dog Mix,sable,short,large,NaN,yes
235,Norma,8.75,female,German Shepherd Dog,sable,short,medium,NaN,yes
753,Bokros Mini,10.42,female,Unknown Mix,sable,short,medium,yes,NaN
748,Bounty,9.92,male,Unknown Mix,black and tan,short,medium,yes,yes
738,Ringo,9.33,male,Unknown Mix,saddle back,medium,medium,yes,NaN
697,Szamos,9.33,male,Unknown Mix,black and tan,short,medium,yes,NaN
725,Kokeny,9.83,female,German Shepherd Dog Mix,black and brown,short,large,yes,NaN
694,Rufus,11.25,male,Caucasian Ovtcharka Mix,black and tan,short,large,yes,NaN
780,Ijasz Krumpli,9.92,female,Dachshund Mix,black,short,small,yes,NaN
716,Jaina,11.92,female,Unknown Mix,yellow,short,medium,NaN,NaN
746,Tanya,12.92,female,"Caucasian Ovtcharka, Siberian Husky Mix",yellow-brown,short,large,yes,NaN
727,Korso Vanilia,10.67,female,Unknown Mix,white,medium,medium,NaN,NaN
695,Bicske,11.25,female,Caucasian Ovtcharka Mix,black and tan,short,large,yes,NaN
769,Matula Bacsi,17.92,male,Staffordshire Terrier Mix,black and white,short,medium,yes,NaN
690,Kapca,14.33,female,Unknown Mix,black and brown,short,medium,yes,NaN
29,Jojo,8.67,male,Hound Mix,black and tan,short,medium,no,NaN
718,Diana,10.0,female,Staffordshire Terrier Mix,yellow,short,medium,NaN,yes
775,Szerenad,11.83,female,"Labrador Retriever, Transylvanian Hound Mix",black and white,short,medium,yes,NaN
743,Tinta,10.92,male,Unknown Mix,tricolor,short,medium,yes,NaN
791,Marcell,13.92,male,German Shepherd Dog Mix,yellow,short,medium,yes,NaN
715,Thrall,11.92,male,Unknown Mix,yellow,short,medium,yes,NaN
757,Lali,9.92,male,German Shepherd Dog Mix,saddle back,short,medium,yes,NaN
21,Pottom Panka,7.33,female,Chihuahua Mix,gray and black,short,medium,no,yes
24,Frakk,15.25,male,Mudi Mix,black,medium,large,no,NaN
665,Szoknya,11.92,female,"Golden Retriever, Kuvasz Mix",white,short,medium,yes,no
649,Lina Panka,13.0,female,Unknown Mix,black,short,medium,yes,yes
686,Rantas,11.58,female,Unknown Mix,yellow,short,medium,yes,NaN
656,Lili,12.42,female,German Shepherd Dog Mix,black and tan,short,large,yes,NaN
26,Mimo,8.83,female,Labrador Retriever Mix,apricot,short,large,NaN,NaN
270,Tigi,10.25,female,Staffordshire Terrier Mix,striped,short,medium,yes,yes
664,Vipi,13.33,female,Whippet Mix,tricolor,short,medium,NaN,NaN
650,Sumak,14.92,male,Unknown Mix,yellow,medium,medium,yes,NaN
667,Hocipo,10.92,female,Unknown Mix,tricolor,short,medium,NaN,no
658,Vac,12.92,female,Caucasian Ovtcharka Mix,black and white,long,large,yes,no
25,Bebi,9.58,female,Dachshund Mix,black and tan,short,small,no,yes
683,Clio,10.08,male,Unknown Mix,yellow,short,medium,NaN,NaN
23,Bell,9.08,female,Adoptable From:,sable,medium,large,no,NaN
27,Bandi,8.92,male,Unknown Mix,golden,medium,medium,no,NaN
22,Bo,11.08,male,"Chihuahua, Dachshund, Pinscher Mix",golden,short,small,no,yes
678,Radar,11.75,male,Belgian Sheepdog Mix,apricot,short,medium,yes,NaN
679,Gali,11.83,female,Golden Retriever Mix,yellow,short,medium,NaN,yes
687,Gyogyo,10.5,male,Spaniel Mix,yellow,medium,medium,NaN,yes
222,Hercegno,11.92,female,Unknown Mix,yellow-brown,short,medium,NaN,NaN
210,Bertha,7.75,female,German Shepherd Dog Mix,sable,short,medium,no,NaN
119,Nana,11.17,female,Spaniel Mix,brown,long,small,NaN,NaN
118,Malna,8.17,female,Schnauzer Mix,gray and black,wirehaired,medium,NaN,NaN
221,Saman,11.92,female,Unknown Mix,yellow-brown,short,medium,NaN,NaN
192,Adina,7.5,female,Unknown Mix,black and brown,short,medium,no,NaN
203,Mikulas,11.92,female,Unknown Mix,golden,short,medium,no,NaN
209,Dustin,8.58,male,Unknown Mix,brown,short,medium,no,NaN
19,Zsebike,10.08,female,Dachshund Mix,yellow-brown,short,small,NaN,yes
185,Venusz,12.92,female,Unknown Mix,yellow-brown,short,medium,no,NaN
224,Carlotta,8.75,female,Unknown Mix,yellow-brown,short,medium,NaN,NaN
219,Betyar,11.92,male,Unknown Mix,yellow-brown,short,medium,yes,NaN
220,Butch,11.92,male,Unknown Mix,yellow-brown,short,medium,yes,NaN
223,Cross,9.25,male,Unknown Mix,yellow-brown,short,medium,NaN,NaN
440,Erna,8.33,female,Unknown Mix,black,short,medium,NaN,yes
200,Ziggy,7.42,male,Unknown Mix,black,short,medium,no,NaN
394,Dini,8.08,female,German Shepherd Dog Mix,brown,short,medium,no,NaN
439,Winnetou,9.17,male,"Labrador Retriever, Vizsla Mix",black,short,large,NaN,yes
66,Boszko,11.08,male,German Shepherd Dog Mix,sable,medium,medium,no,yes
199,Szonda,12.92,female,Unknown Mix,black,medium,medium,no,NaN
125,Rocca,8.25,female,Unknown Mix,black,short,medium,no,NaN
176,Addy,9.5,female,Unknown Mix,yellow,short,medium,no,NaN
179,Tara,9.25,female,Unknown Mix,black,short,medium,no,NaN
128,Allie,14.92,female,Unknown Mix,black and tan,medium,medium,no,NaN
158,Cairo,12.92,female,Unknown Mix,black,short,medium,no,NaN
184,Alana,10.17,female,Unknown Mix,black,short,medium,no,NaN
183,Boss,8.42,male,Unknown Mix,yellow,short,medium,no,yes
129,Borzas,11.92,male,Unknown Mix,tricolor,short,medium,no,NaN
139,Vanila,9.58,female,Unknown Mix,yellow-brown,short,medium,no,NaN
159,Miro,8.67,male,Unknown Mix,black,short,medium,no,NaN
156,Yella,8.17,female,Unknown Mix,yellow-brown,short,medium,no,NaN
150,Blacky,7.92,male,Unknown Mix,black,short,medium,no,yes
19,Mazli,9.17,male,Unknown Mix,white,wirehaired,medium,NaN,NaN
141,Morzsi,19.42,male,Unknown Mix,brown,short,medium,no,yes
161,Alexa,13.92,female,Unknown Mix,gray and black,wirehaired,medium,no,yes
157,Holly,15.92,female,Unknown Mix,saddle back,short,medium,no,NaN
143,Eva,8.75,female,Unknown Mix,golden,short,medium,no,NaN
175,Guy,9.17,male,Unknown Mix,brown,short,medium,no,yes
132,Sprite,9.33,female,Unknown Mix,yellow-brown,wirehaired,medium,no,NaN
174,Picholo,7.58,male,Puli Mix,black,short,small,no,NaN
123,Jackson,11.17,male,Unknown Mix,white,short,medium,no,NaN
120,Hedda,14.92,female,Dachshund Mix,black,short,small,no,NaN
121,Ramszesz,10.75,male,Unknown Mix,black and brown,short,medium,no,NaN
122,Scuba,9.83,male,Unknown Mix,yellow-brown,short,medium,no,NaN
113,Cale,9.42,female,Unknown Mix,golden,short,medium,no,NaN
118,Csopi,12.92,female,Dachshund Mix,black,short,small,no,NaN
115,Buck,8.58,male,Unknown Mix,black,short,medium,no,NaN
100,Nico,12.75,male,Unknown Mix,brown,short,medium,no,NaN
101,Topi,13.92,male,Unknown Mix,black and brown,short,medium,no,NaN
117,Bono,8.58,male,Unknown Mix,black,short,medium,no,NaN
105,Big Ben,10.75,male,Unknown Mix,black,short,large,no,NaN
109,Balu,10.75,male,Unknown Mix,brown,medium,medium,no,NaN
108,Max,14.92,male,German Shepherd Dog Mix,sable,short,medium,no,NaN
114,Zelda,9.58,female,Unknown Mix,black and brown,short,medium,no,NaN
99,Mozes,11.92,male,Mudi Mix,gray,medium,medium,NaN,NaN
104,Junior,13.75,male,Labrador Retriever Mix,black,short,large,no,NaN
119,Brownie,9.58,male,Unknown Mix,brown,medium,medium,no,NaN
112,Zeusz,14.92,male,Unknown Mix,golden,short,medium,no,NaN
110,Csufi,11.75,male,Unknown Mix,golden,medium,medium,no,NaN
106,Negro,10.75,male,Unknown Mix,black and brown,short,medium,no,NaN
85,Ilma,12.92,female,Unknown Mix,brown,short,medium,no,NaN
77,Mara,13.75,female,Schnauzer Mix,sable,wirehaired,large,no,NaN
63,Tarka,11.83,female,Unknown Mix,brown and white,wirehaired,medium,no,NaN
94,Mufi,12.92,male,Unknown Mix,gray,medium,large,no,NaN
97,Afir,13.92,male,Unknown Mix,black and brown,short,medium,no,NaN
81,Gigi,12.75,female,Unknown Mix,black and white,short,medium,no,NaN
93,Negro,12.92,male,Unknown Mix,black,short,medium,no,NaN
74,Szemi,12.92,male,Unknown Mix,sable,short,medium,no,NaN
73,Avis,8.83,male,Unknown Mix,black,short,medium,no,NaN
66,Satin,9.92,female,Unknown Mix,black,short,medium,no,NaN
61,Teddy,17.92,male,Unknown Mix,tricolor,medium,medium,no,NaN
62,Rheno,14.92,male,German Shepherd Dog,sable,medium,medium,no,NaN
98,Pepe,13.92,male,Unknown Mix,brown,short,medium,no,NaN
86,Benita,12.75,female,Unknown Mix,black and brown,short,medium,no,yes
72,Merlin,13.92,male,Puli Mix,gray,medium,medium,no,NaN
65,Nyakiglab,12.33,female,Unknown Mix,black,short,medium,no,NaN
90,Foehna,10.92,female,Dachshund Mix,sable,short,medium,no,NaN
69,Axle,10.33,male,Unknown Mix,black and brown,medium,medium,no,NaN
84,Bogyo,11.92,female,Dachshund Mix,black and brown,short,medium,NaN,NaN
87,Nana,11.92,female,German Shepherd Dog Mix,brown,short,medium,no,NaN
59,Margret,11.92,female,Unknown Mix,black and brown,short,medium,no,NaN
56,Todor,12.92,male,Unknown Mix,sable,wirehaired,medium,no,NaN
50,Sera,8.83,female,Vizsla Mix,black,short,medium,NaN,NaN
847,Ada,7.5,male,Mudi Mix,black,medium,medium,NaN,NaN
549,Rozsdi,17.33,male,Unknown Mix,red,long,medium,yes,NaN
553,Rafael,12.33,male,Unknown Mix,black and brown,short,medium,yes,NaN
53,Rudi,10.08,male,Unknown Mix,black,short,medium,no,NaN
425,Saba,9.92,female,Unknown Mix,brown,short,large,NaN,yes
54,Moody,8.75,female,German Shepherd Dog Mix,black and brown,short,medium,no,yes
1778,Vili,11.17,male,Caucasian Ovtcharka Mix,gray,medium,large,no,yes
52,Muki,10.92,male,Unknown Mix,black,medium,medium,no,NaN
599,Borisz,12.25,male,Unknown Mix,yellow-brown,short,medium,yes,NaN
60,Freja,14.92,female,Unknown Mix,brown,short,medium,no,NaN
43,Dalton/Topi,11.92,male,Rottweiler,black and brown,short,medium,no,NaN
535,Morcos,12.92,male,Unknown Mix,black and brown,short,large,no,NaN
592,Diego,10.25,male,Unknown Mix,black and brown,wirehaired,small,yes,NaN
593,Demon,19.25,male,Unknown Mix,black,long,medium,no,NaN
552,Reka,12.33,female,Unknown Mix,black and brown,short,medium,no,NaN
601,Bella,19.25,female,Unknown Mix,black and brown,short,large,no,NaN
602,Aron,11.25,male,Unknown Mix,black,wirehaired,small,yes,NaN
47,NaN,10.25,male,German Shepherd Dog Mix,sable,medium,large,NaN,yes
49,Suzy,12.25,female,Unknown Mix,sable,short,medium,NaN,yes
423,Rezeda,7.75,female,German Shepherd Dog Mix,sable,short,medium,NaN,yes
108,Ruci,8.25,male,Unknown Mix,wild boar,wirehaired,small,NaN,yes
493,Zsuzsi Baba,7.67,female,Terrier Mix,black and brown,short,medium,no,yes
419,Matula,13.33,male,"Puli, Pumi Mix",gray,long,medium,NaN,yes
40,NaN,16.25,male,Rottweiler Mix,black,short,large,NaN,NaN
111,Gida,8.08,female,Mudi,black,medium,medium,NaN,NaN
839,Roki,8.92,male,Dachshund Mix,yellow-brown,short,small,yes,NaN
418,Ciko,13.33,female,Unknown Mix,brown,short,small,NaN,yes
51,Lusy,11.25,female,Unknown Mix,brown,short,medium,NaN,NaN
42,NaN,10.25,female,Vizsla Mix,brown,medium,large,NaN,NaN
502,Drazse,11.25,female,Unknown Mix,spotty,short,medium,yes,NaN
50,Bator,16.25,male,Labrador Retriever Mix,white,short,large,NaN,yes
840,Dodo,11.92,male,Labrador Retriever Mix,black,medium,large,yes,NaN
48,Matyi K,7.58,male,Puli Mix,black and white,medium,medium,NaN,yes
110,Boci,8.08,female,Mudi,black and white,medium,medium,NaN,NaN
41,NaN,16.25,female,Rottweiler Mix,black,short,large,NaN,NaN
43,NaN,8.75,male,German Shepherd Dog Mix,black,medium,medium,NaN,NaN
106,Kubu,9.25,male,Unknown Mix,tricolor,short,medium,NaN,NaN
30,Mutyi,12.25,male,Dachshund Mix,brown,short,small,yes,yes
14,Huba,10.25,male,Unknown Mix,white,medium,medium,NaN,NaN
31,NaN,11.25,female,Puli Mix,black,medium,medium,NaN,NaN
39,Rosso K,7.5,male,Rottweiler Mix,black and brown,short,small,NaN,yes
33,Kuli K,7.83,male,Puli Mix,gray,medium,medium,NaN,yes
405,Suska,7.67,female,Unknown Mix,red,short,medium,NaN,yes
16,Buksi,8.25,male,Unknown Mix,black and brown,short,medium,NaN,NaN
490,Hosszu Baba,7.42,male,Unknown Mix,white,short,small,no,NaN
32,NaN,9.25,female,Unknown Mix,black and white,medium,medium,NaN,yes
38,K,7.58,female,Unknown Mix,brown and white,short,small,NaN,yes
37,NaN,11.25,female,Unknown Mix,black,short,medium,NaN,yes
411,Serpa,7.67,male,Unknown Mix,striped,short,medium,NaN,yes
35,K,7.92,male,Unknown Mix,black,short,medium,NaN,yes
413,Sadi,7.67,male,Unknown Mix,striped,short,medium,NaN,yes
36,K,8.25,male,Unknown Mix,black,short,medium,NaN,NaN
409,Sanda,7.67,female,Unknown Mix,brown,short,medium,NaN,NaN
406,Sparga,7.67,female,Unknown Mix,yellow-brown,short,medium,NaN,yes
407,Snidling,7.67,female,Unknown Mix,striped,short,medium,NaN,yes
408,Sedre,7.67,female,Unknown Mix,yellow-brown,short,medium,NaN,yes
34,NaN,9.25,male,Unknown Mix,brown,short,medium,NaN,NaN
13,Rocky,9.25,female,Greyhound Mix,brown,short,large,NaN,yes
27,Fincsi,8.25,female,Unknown Mix,sable,medium,medium,NaN,yes
25,Csengi,9.25,male,Unknown Mix,brown,short,medium,yes,yes
29,Bosco,11.25,male,Fox Terrier Mix,black and white,short,small,yes,NaN
15,Ledy,10.25,female,Staffordshire Terrier,black and white,short,medium,yes,yes
18,Vandor,9.25,male,Unknown Mix,black and white,medium,small,yes,NaN
26,Bambi,9.25,female,Dachshund Mix,brown,short,medium,NaN,yes
17,Kormi,9.25,female,Dachshund Mix,sable,short,small,NaN,yes
28,Mucus,9.25,female,Unknown Mix,brown,short,large,NaN,yes
22,Hektor,13.25,male,German Shepherd Dog Mix,sable,medium,medium,yes,yes
10,Feco,9.25,male,Fox Terrier Mix,tricolor,short,medium,yes,yes
21,NaN,10.25,female,Great Pyrenees Mix,gray and white,medium,medium,NaN,NaN
12,Mente,10.25,male,Mudi Mix,black,medium,large,yes,yes
9,Fido,10.25,male,Fox Terrier Mix,tricolor,short,medium,yes,yes
16,Cimbi,8.25,male,Rottweiler Mix,sable,short,medium,yes,NaN
20,NaN,10.25,female,Unknown Mix,saddle back,medium,medium,NaN,NaN
14,Boglarka,8.67,female,Unknown Mix,black and white,medium,small,NaN,yes
23,Morfi,9.25,male,Pinscher Mix,brown,short,small,yes,NaN
24,Max,14.25,male,Dachshund Mix,brown,short,small,yes,yes
19,Maci,19.25,male,Unknown Mix,white,medium,medium,NaN,yes
85,Maszat,9.08,male,Unknown Mix,wild boar,medium,medium,NaN,NaN
93,Bleki,9.75,female,Unknown Mix,black,short,medium,yes,NaN
4,Morzsa,11.25,male,Mudi Mix,black,medium,medium,yes,yes
97,Artur,10.33,male,Unknown Mix,black and brown,long,small,yes,NaN
95,Bodza,7.75,female,Unknown Mix,black,wirehaired,medium,NaN,NaN
403,Huszar,9.83,male,"German Shepherd Dog, Labrador Retriever Mix",black,short,large,NaN,yes
6,Sziszi,10.25,female,Dachshund Mix,yellow-brown,medium,small,no,yes
87,Bruno,8.83,male,Unknown Mix,black and white,short,small,NaN,NaN
94,Max,10.33,male,Unknown Mix,black and brown,wirehaired,medium,no,NaN
88,Mimoza,9.33,female,Unknown Mix,black,wirehaired,small,NaN,NaN
41,Lena,8.33,female,Unknown Mix,black,short,medium,NaN,yes
104,Kormi,10.58,male,Unknown Mix,black and brown,wirehaired,medium,yes,yes
5,Buksi,10.25,male,Pumi Mix,white,medium,medium,yes,yes
92,Lizi,10.33,female,Unknown Mix,apricot,short,medium,no,NaN
96,Fulop,13.33,male,Dachshund Mix,golden,short,small,yes,NaN
482,Zoli,8.83,male,Unknown Mix,black,short,medium,no,yes
90,Tipli,9.33,male,Unknown Mix,golden,short,medium,yes,NaN
7,Sony,8.25,female,German Shepherd Dog Mix,gray and white,medium,medium,no,yes
8,Maci,14.25,male,Pinscher Mix,black and white,medium,small,yes,yes
89,Pille,10.33,female,Unknown Mix,black,short,small,no,NaN
396,Carlos,9.08,male,Unknown Mix,brown,short,medium,NaN,yes
223,Lady,9.33,female,Labrador Retriever Mix,white,short,medium,no,yes
22,Lili,9.58,female,Unknown Mix,black,short,large,no,yes
460,Vadasz,12.33,male,Unknown Mix,yellow,short,medium,no,yes
749,Dani,16.5,male,Staffordshire Terrier,brown and white,short,medium,no,NaN
388,Zsofi,8.17,female,Siberian Husky Mix,red and white,medium,medium,NaN,NaN
18,Morzsika,15.33,male,Unknown Mix,spotty,wirehaired,small,no,yes
215,Zsomi,8.08,female,Labrador Retriever Mix,brown,short,medium,no,NaN
